passenger_id,trajet_id,quiet_ride,radio_ok,smoking_ok,pets_ok,luggage_large,female_driver_pref,distance_km,score_distance,work_hour_match,distance_bucket,quiet_ride_bin,radio_ok_bin,smoking_ok_bin,pets_ok_bin,luggage_large_bin,female_driver_pref_bin
P22,T20546,no,yes,no,yes,no,yes,3.96,0.9804,1,dist:very_close,0.0,1.0,0.0,1.0,0.0,1.0
P22,T20547,no,yes,no,yes,yes,yes,22.95,0.8916,0,dist:close,0.0,1.0,0.0,1.0,1.0,1.0
P22,T20548,no,yes,yes,no,yes,no,6.0,0.9704,0,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P22,T20549,no,yes,no,yes,no,no,22.37,0.7561,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P22,T20550,no,yes,no,yes,no,no,31.57,0.854,0,dist:medium,0.0,1.0,0.0,1.0,0.0,0.0
P22,T20551,yes,no,no,no,no,no,5.95,0.9707,0,dist:very_close,1.0,0.0,0.0,0.0,0.0,0.0
P22,T20552,no,yes,yes,no,no,no,306.45,0.216,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P22,T20553,no,yes,yes,no,no,no,320.16,0.2017,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P22,T20554,no,yes,no,yes,yes,yes,3.47,0.9828,0,dist:very_close,0.0,1.0,0.0,1.0,1.0,1.0
P22,T20555,no,yes,yes,no,no,no,319.91,0.202,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P22,T20556,no,yes,no,no,no,yes,171.18,0.4249,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P22,T20557,no,yes,no,yes,no,yes,13.42,0.9351,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P22,T20558,no,no,no,yes,yes,no,8.67,0.9576,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P22,T20559,no,yes,no,no,yes,no,38.6,0.8245,1,dist:medium,0.0,1.0,0.0,0.0,1.0,0.0
P22,T20560,no,yes,yes,no,no,no,252.11,0.2835,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P22,T20561,no,no,no,yes,no,no,6.07,0.9701,1,dist:very_close,0.0,0.0,0.0,1.0,0.0,0.0
P22,T20562,no,yes,yes,yes,no,no,10.12,0.9507,1,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P22,T20563,no,yes,yes,no,yes,yes,6.46,0.9224,0,dist:very_close,0.0,1.0,1.0,0.0,1.0,1.0
P22,T20564,no,yes,no,yes,yes,no,24.61,0.8842,1,dist:close,0.0,1.0,0.0,1.0,1.0,0.0
P22,T20565,no,yes,no,yes,no,yes,14.62,0.9295,0,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P22,T20566,no,yes,no,yes,yes,no,1.75,0.9913,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P22,T20567,no,yes,no,yes,no,yes,29.73,0.8619,0,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P22,T20568,no,yes,no,yes,yes,yes,37.89,0.8274,0,dist:medium,0.0,1.0,0.0,1.0,1.0,1.0
P22,T20569,no,yes,yes,no,no,yes,181.5,0.4035,1,dist:far,0.0,1.0,1.0,0.0,0.0,1.0
P22,T20570,no,yes,no,no,no,no,419.54,0.1227,0,dist:very_far,0.0,1.0,0.0,0.0,0.0,0.0
P22,T20571,no,no,no,no,yes,no,175.62,0.4156,1,dist:far,0.0,0.0,0.0,0.0,1.0,0.0
P22,T20572,no,yes,no,no,no,no,27.97,0.8695,0,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P22,T20573,no,yes,yes,no,no,no,4.3,0.9787,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P22,T20574,no,yes,yes,yes,no,no,321.13,0.2008,0,dist:very_far,0.0,1.0,1.0,1.0,0.0,0.0
P22,T20575,no,yes,no,yes,no,no,16.58,0.9204,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P22,T20577,no,yes,yes,no,no,no,46.81,0.7913,1,dist:medium,0.0,1.0,1.0,0.0,0.0,0.0
P22,T20578,no,yes,yes,no,yes,no,18.36,0.9123,1,dist:close,0.0,1.0,1.0,0.0,1.0,0.0
P22,T20579,no,yes,no,yes,no,no,33.38,0.8463,1,dist:medium,0.0,1.0,0.0,1.0,0.0,0.0
P22,T20580,no,yes,no,yes,yes,no,3.36,0.9833,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P22,T20581,no,yes,yes,yes,yes,no,40.11,0.8183,0,dist:medium,0.0,1.0,1.0,1.0,1.0,0.0
P22,T20582,no,yes,no,yes,no,yes,10.96,0.9467,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P22,T20583,no,yes,no,no,no,no,20.9,0.9008,0,dist:close,0.0,1.0,0.0,0.0,0.0,0.0
P22,T20584,no,yes,no,no,no,yes,44.5,0.8005,0,dist:medium,0.0,1.0,0.0,0.0,0.0,1.0
P22,T20585,no,yes,no,no,yes,no,20.92,0.9007,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P22,T20586,no,yes,yes,yes,no,no,18.81,0.9102,1,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P23,T20587,no,no,yes,no,yes,no,3.67,0.9818,0,dist:very_close,0.0,0.0,1.0,0.0,1.0,0.0
P23,T20588,yes,yes,yes,yes,no,no,2.7,0.9866,1,dist:very_close,1.0,1.0,1.0,1.0,0.0,0.0
P23,T20589,no,no,yes,yes,no,no,9.06,0.9557,1,dist:very_close,0.0,0.0,1.0,1.0,0.0,0.0
P23,T20590,yes,no,yes,yes,no,no,3.75,0.9814,1,dist:very_close,1.0,0.0,1.0,1.0,0.0,0.0
P23,T20591,no,yes,yes,no,no,yes,1.45,0.9928,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,1.0
P23,T20592,no,yes,yes,yes,no,yes,243.83,0.2955,0,dist:very_far,0.0,1.0,1.0,1.0,0.0,1.0
P23,T20593,no,no,yes,yes,no,no,2.1,0.9741,0,dist:very_close,0.0,0.0,1.0,1.0,0.0,0.0
P23,T20594,yes,no,yes,yes,yes,no,23.58,0.8888,0,dist:close,1.0,0.0,1.0,1.0,1.0,0.0
P23,T20595,no,yes,yes,no,no,no,315.48,0.2065,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P23,T20596,no,no,yes,no,no,yes,416.61,0.1245,1,dist:very_far,0.0,0.0,1.0,0.0,0.0,1.0
P23,T20598,no,no,yes,yes,yes,no,22.35,0.8943,0,dist:close,0.0,0.0,1.0,1.0,1.0,0.0
P23,T20599,no,yes,yes,no,no,no,179.36,0.4079,1,dist:far,0.0,1.0,1.0,0.0,0.0,0.0
P23,T20600,no,no,yes,no,yes,no,5.11,0.9748,1,dist:very_close,0.0,0.0,1.0,0.0,1.0,0.0
P23,T20601,no,no,yes,no,yes,yes,6.7,0.9671,1,dist:very_close,0.0,0.0,1.0,0.0,1.0,1.0
P23,T20602,no,yes,yes,yes,no,no,26.65,0.8752,1,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P23,T20603,no,no,yes,yes,yes,no,10.28,0.8794,1,dist:close,0.0,0.0,1.0,1.0,1.0,0.0
P23,T20604,no,no,yes,no,yes,no,11.0,0.9465,1,dist:close,0.0,0.0,1.0,0.0,1.0,0.0
P23,T20605,no,yes,yes,no,yes,no,35.99,0.8353,0,dist:medium,0.0,1.0,1.0,0.0,1.0,0.0
P23,T20606,yes,no,yes,yes,no,no,14.2,0.9315,0,dist:close,1.0,0.0,1.0,1.0,0.0,0.0
P23,T20607,no,yes,yes,no,yes,no,9.02,0.9559,1,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P23,T20608,no,yes,yes,no,no,no,311.71,0.2104,1,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P23,T20609,yes,yes,yes,yes,no,yes,245.31,0.0466,1,dist:very_far,1.0,1.0,1.0,1.0,0.0,1.0
P23,T20610,no,no,yes,no,yes,no,3.42,0.983,1,dist:very_close,0.0,0.0,1.0,0.0,1.0,0.0
P23,T20611,no,yes,yes,yes,yes,yes,2.99,0.9852,0,dist:very_close,0.0,1.0,1.0,1.0,1.0,1.0
P23,T20612,no,yes,yes,no,no,no,309.74,0.2125,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P24,T20613,no,no,no,yes,yes,no,4.9,0.9758,0,dist:very_close,0.0,0.0,0.0,1.0,1.0,0.0
P24,T20614,no,no,no,yes,yes,yes,181.64,0.4032,1,dist:far,0.0,0.0,0.0,1.0,1.0,1.0
P24,T20615,yes,yes,no,yes,no,yes,1.64,0.9918,1,dist:very_close,1.0,1.0,0.0,1.0,0.0,1.0
P24,T20617,no,yes,no,yes,no,no,20.69,0.9017,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P24,T20618,yes,yes,no,yes,no,yes,11.2,0.9455,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P24,T20619,yes,no,no,yes,yes,no,15.02,0.9277,1,dist:close,1.0,0.0,0.0,1.0,1.0,0.0
P24,T20620,no,no,no,yes,no,no,41.04,0.5987,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P24,T20621,yes,no,no,yes,yes,yes,3.62,0.9821,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P24,T20622,no,no,no,yes,no,no,319.17,0.0185,1,dist:very_far,0.0,0.0,0.0,1.0,0.0,0.0
P24,T20623,no,yes,no,yes,yes,no,6.84,0.9664,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P24,T20624,no,no,no,yes,yes,yes,6.64,0.9673,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,1.0
P24,T20625,no,no,no,yes,no,no,42.23,0.8097,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P24,T20626,yes,yes,no,yes,no,no,38.12,0.8265,0,dist:medium,1.0,1.0,0.0,1.0,0.0,0.0
P24,T20627,no,no,no,yes,yes,yes,418.96,0.1231,0,dist:very_far,0.0,0.0,0.0,1.0,1.0,1.0
P24,T20628,no,yes,no,yes,no,no,13.54,0.9345,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P24,T20629,no,no,yes,yes,yes,yes,16.58,0.9204,0,dist:close,0.0,0.0,1.0,1.0,1.0,1.0
P24,T20630,no,no,no,yes,no,no,178.64,0.4093,1,dist:far,0.0,0.0,0.0,1.0,0.0,0.0
P24,T20631,no,yes,no,yes,no,no,32.01,0.8521,1,dist:medium,0.0,1.0,0.0,1.0,0.0,0.0
P26,T20632,yes,yes,no,no,no,no,40.51,0.8166,1,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P26,T20633,no,no,no,no,no,yes,43.43,0.8048,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P26,T20634,yes,no,yes,no,yes,yes,31.31,0.8551,1,dist:medium,1.0,0.0,1.0,0.0,1.0,1.0
P26,T20635,no,yes,no,no,no,yes,173.94,0.4191,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P26,T20636,yes,no,no,no,no,yes,28.79,0.8659,0,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P26,T20637,yes,no,no,no,yes,yes,424.0,0.12,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,1.0
P26,T20638,yes,no,no,yes,no,yes,5.23,0.9742,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,1.0
P26,T20639,yes,no,yes,no,yes,yes,50.0,0.5,0,dist:medium,1.0,0.0,1.0,0.0,1.0,1.0
P26,T20640,no,no,no,no,no,yes,42.55,0.8084,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P26,T20641,yes,no,no,no,no,yes,10.18,0.9504,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P26,T20642,no,yes,no,no,no,yes,169.26,0.429,1,dist:far,0.0,1.0,0.0,0.0,0.0,1.0
P26,T20643,no,no,no,no,yes,yes,417.93,0.1237,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P26,T20644,yes,no,no,no,yes,yes,2.2,0.9891,0,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
P26,T20645,no,no,no,no,no,yes,12.78,0.9381,1,dist:close,0.0,0.0,0.0,0.0,0.0,1.0
P26,T20646,yes,yes,no,no,no,yes,252.26,0.2833,1,dist:very_far,1.0,1.0,0.0,0.0,0.0,1.0
P26,T20647,no,yes,no,yes,no,yes,19.7,0.9062,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P26,T20648,no,yes,no,yes,no,yes,18.57,0.9113,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P26,T20649,yes,no,no,yes,yes,yes,4.77,0.9764,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P26,T20650,no,yes,no,yes,no,yes,20.93,0.9006,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P26,T20651,no,yes,no,yes,no,yes,11.25,0.9453,1,dist:close,0.0,1.0,0.0,1.0,0.0,1.0
P26,T20652,yes,yes,no,yes,yes,yes,32.1,0.8517,0,dist:medium,1.0,1.0,0.0,1.0,1.0,1.0
P26,T20653,yes,yes,no,no,yes,yes,171.28,0.4247,1,dist:far,1.0,1.0,0.0,0.0,1.0,1.0
P26,T20654,yes,yes,no,no,no,yes,34.06,0.8434,0,dist:medium,1.0,1.0,0.0,0.0,0.0,1.0
P26,T20655,no,no,no,no,yes,yes,417.36,0.1241,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P26,T20656,yes,yes,no,yes,no,yes,13.21,0.9361,0,dist:close,1.0,1.0,0.0,1.0,0.0,1.0
P27,T20657,yes,no,yes,no,no,no,25.98,0.8782,0,dist:close,1.0,0.0,1.0,0.0,0.0,0.0
P27,T20658,no,no,no,yes,no,no,46.24,0.7936,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P27,T20659,no,yes,no,no,yes,no,24.44,0.885,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P27,T20660,yes,no,no,no,no,yes,24.93,0.8828,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P27,T20661,no,no,no,yes,yes,yes,27.96,0.8695,0,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P27,T20662,no,no,no,no,no,no,311.0,0.2112,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P27,T20663,no,no,no,no,no,no,1.26,0.9937,1,dist:very_close,0.0,0.0,0.0,0.0,0.0,0.0
P27,T20664,no,no,no,no,no,yes,36.78,0.832,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P27,T20665,no,no,no,no,yes,no,6.41,0.9685,1,dist:very_close,0.0,0.0,0.0,0.0,1.0,0.0
P27,T20666,no,no,yes,yes,yes,no,5.27,0.974,0,dist:very_close,0.0,0.0,1.0,1.0,1.0,0.0
P27,T20667,yes,no,no,no,yes,no,174.05,0.4188,1,dist:far,1.0,0.0,0.0,0.0,1.0,0.0
P27,T20668,no,no,no,no,yes,yes,411.75,0.1276,1,dist:very_far,0.0,0.0,0.0,0.0,1.0,1.0
P27,T20669,yes,no,no,yes,no,yes,250.07,0.2864,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P27,T20670,no,yes,yes,no,yes,no,23.18,0.8906,1,dist:close,0.0,1.0,1.0,0.0,1.0,0.0
P27,T20671,yes,yes,no,no,yes,no,317.49,0.2044,1,dist:very_far,1.0,1.0,0.0,0.0,1.0,0.0
P27,T20672,no,no,yes,yes,no,no,17.3,0.9171,1,dist:close,0.0,0.0,1.0,1.0,0.0,0.0
P27,T20673,yes,no,no,yes,yes,no,6.34,0.9688,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,0.0
P27,T20674,no,no,no,no,no,yes,39.87,0.8193,0,dist:medium,0.0,0.0,0.0,0.0,0.0,1.0
P27,T20675,no,no,no,no,no,yes,251.91,0.2838,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,1.0
P27,T20676,no,no,no,yes,no,no,44.52,0.8004,1,dist:medium,0.0,0.0,0.0,1.0,0.0,0.0
P27,T20677,yes,yes,yes,no,yes,no,322.75,0.1991,0,dist:very_far,1.0,1.0,1.0,0.0,1.0,0.0
P27,T20679,yes,yes,no,no,no,yes,253.1,0.2821,1,dist:very_far,1.0,1.0,0.0,0.0,0.0,1.0
P27,T20680,no,yes,yes,yes,no,yes,23.98,0.887,1,dist:close,0.0,1.0,1.0,1.0,0.0,1.0
P27,T20681,yes,no,yes,yes,no,no,21.2,0.8994,0,dist:close,1.0,0.0,1.0,1.0,0.0,0.0
P27,T20682,no,no,yes,yes,yes,no,12.48,0.9395,0,dist:close,0.0,0.0,1.0,1.0,1.0,0.0
P27,T20683,no,yes,yes,yes,no,no,7.71,0.9622,0,dist:very_close,0.0,1.0,1.0,1.0,0.0,0.0
P27,T20684,yes,yes,no,yes,no,no,17.44,0.9165,1,dist:close,1.0,1.0,0.0,1.0,0.0,0.0
P27,T20685,no,yes,no,no,no,no,177.54,0.4116,1,dist:far,0.0,1.0,0.0,0.0,0.0,0.0
P27,T20686,no,yes,yes,yes,no,no,420.34,0.1222,1,dist:very_far,0.0,1.0,1.0,1.0,0.0,0.0
P27,T20687,yes,yes,yes,no,yes,yes,22.15,0.8952,0,dist:close,1.0,1.0,1.0,0.0,1.0,1.0
P27,T20688,no,no,no,no,yes,no,14.71,0.9291,1,dist:close,0.0,0.0,0.0,0.0,1.0,0.0
P27,T20689,no,yes,yes,yes,yes,no,4.73,0.9766,1,dist:very_close,0.0,1.0,1.0,1.0,1.0,0.0
P27,T20690,no,yes,no,no,no,no,1.09,0.9946,0,dist:very_close,0.0,1.0,0.0,0.0,0.0,0.0
P27,T20691,no,no,no,no,yes,no,307.97,0.2144,0,dist:very_far,0.0,0.0,0.0,0.0,1.0,0.0
P27,T20692,yes,yes,no,no,no,no,39.09,0.8225,1,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P27,T20693,no,no,no,no,no,no,172.69,0.4217,1,dist:far,0.0,0.0,0.0,0.0,0.0,0.0
P27,T20694,yes,no,no,yes,yes,yes,8.35,0.9591,1,dist:very_close,1.0,0.0,0.0,1.0,1.0,1.0
P27,T20695,no,no,no,yes,yes,yes,423.58,0.1203,0,dist:very_far,0.0,0.0,0.0,1.0,1.0,1.0
P27,T20696,no,yes,yes,no,no,no,1.11,0.9945,0,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P27,T20697,no,no,yes,no,no,no,8.88,0.9566,0,dist:very_close,0.0,0.0,1.0,0.0,0.0,0.0
P27,T20698,no,yes,yes,yes,no,no,7.52,0.9631,1,dist:very_close,0.0,1.0,1.0,1.0,0.0,0.0
P27,T20699,no,no,yes,no,no,no,311.11,0.2111,0,dist:very_far,0.0,0.0,1.0,0.0,0.0,0.0
P27,T20700,no,no,no,yes,yes,no,37.97,0.8271,1,dist:medium,0.0,0.0,0.0,1.0,1.0,0.0
P28,T20701,yes,no,no,yes,no,no,1.32,0.9934,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P28,T20702,yes,no,no,no,no,no,312.95,0.2091,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20703,yes,no,no,no,no,yes,43.62,0.804,1,dist:medium,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20704,yes,yes,no,yes,no,no,36.24,0.8343,0,dist:medium,1.0,1.0,0.0,1.0,0.0,0.0
P28,T20705,yes,no,no,no,no,no,26.56,0.8756,1,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20706,yes,no,no,no,no,yes,12.29,0.9404,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20707,yes,no,no,no,no,yes,3.74,0.9815,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20708,yes,no,no,no,yes,no,3.61,0.9821,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,0.0
P28,T20709,yes,no,no,no,yes,no,314.15,0.2079,1,dist:very_far,1.0,0.0,0.0,0.0,1.0,0.0
P28,T20710,yes,no,no,no,no,no,50.0,0.5,0,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20711,yes,no,no,yes,no,no,22.25,0.8947,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P28,T20713,yes,no,no,no,yes,yes,15.6,0.8228,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P28,T20714,yes,yes,no,no,no,no,3.32,0.9835,1,dist:very_close,1.0,1.0,0.0,0.0,0.0,0.0
P28,T20715,yes,no,no,no,no,no,21.22,0.8993,1,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20716,yes,no,no,yes,no,yes,247.35,0.2903,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P28,T20717,yes,no,no,no,no,no,18.68,0.9108,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20718,yes,no,no,no,no,yes,14.28,0.9311,1,dist:close,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20719,yes,no,no,no,no,yes,316.31,0.2057,0,dist:very_far,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20720,yes,no,no,no,no,no,169.35,0.4288,1,dist:far,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20721,yes,no,no,no,yes,no,174.13,0.4187,1,dist:far,1.0,0.0,0.0,0.0,1.0,0.0
P28,T20722,yes,no,no,no,yes,yes,18.57,0.9113,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P28,T20724,yes,no,no,no,no,no,13.63,0.9341,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20725,yes,yes,no,no,yes,yes,182.92,0.4007,1,dist:far,1.0,1.0,0.0,0.0,1.0,1.0
P28,T20726,yes,no,no,no,no,no,16.18,0.9223,0,dist:close,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20727,yes,no,no,yes,no,no,10.7,0.8748,1,dist:close,1.0,0.0,0.0,1.0,0.0,0.0
P28,T20728,no,no,no,no,no,no,319.7,0.2022,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P28,T20729,yes,no,no,no,no,yes,255.83,0.2783,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20730,yes,no,no,no,no,yes,32.55,0.8498,1,dist:medium,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20731,yes,no,no,yes,no,yes,425.39,0.1192,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P28,T20732,yes,yes,no,no,no,no,42.84,0.8072,0,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P28,T20733,yes,no,no,yes,yes,yes,15.2,0.9268,1,dist:close,1.0,0.0,0.0,1.0,1.0,1.0
P28,T20734,yes,yes,no,no,no,no,38.84,0.8235,1,dist:medium,1.0,1.0,0.0,0.0,0.0,0.0
P28,T20735,no,no,no,yes,yes,yes,7.32,0.9641,1,dist:very_close,0.0,0.0,0.0,1.0,1.0,1.0
P28,T20736,yes,no,yes,no,no,no,27.98,0.8694,1,dist:close,1.0,0.0,1.0,0.0,0.0,0.0
P28,T20737,yes,no,no,yes,no,yes,249.69,0.2869,1,dist:very_far,1.0,0.0,0.0,1.0,0.0,1.0
P28,T20738,yes,no,no,no,no,yes,8.4,0.9589,1,dist:very_close,1.0,0.0,0.0,0.0,0.0,1.0
P28,T20739,yes,no,no,yes,no,no,5.48,0.9338,1,dist:very_close,1.0,0.0,0.0,1.0,0.0,0.0
P28,T20740,yes,no,yes,yes,no,yes,7.95,0.961,0,dist:very_close,1.0,0.0,1.0,1.0,0.0,1.0
P28,T20741,no,no,no,yes,yes,yes,29.02,0.8649,1,dist:close,0.0,0.0,0.0,1.0,1.0,1.0
P28,T20742,yes,no,no,no,no,no,35.92,0.8356,1,dist:medium,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20743,yes,no,no,no,no,no,239.65,0.3017,1,dist:very_far,1.0,0.0,0.0,0.0,0.0,0.0
P28,T20744,yes,yes,no,no,no,yes,15.07,0.9274,1,dist:close,1.0,1.0,0.0,0.0,0.0,1.0
P28,T20745,yes,no,no,no,yes,no,31.29,0.8552,0,dist:medium,1.0,0.0,0.0,0.0,1.0,0.0
P29,T20746,no,yes,yes,no,no,no,320.89,0.201,0,dist:very_far,0.0,1.0,1.0,0.0,0.0,0.0
P29,T20747,no,yes,no,yes,yes,no,15.16,0.927,1,dist:close,0.0,1.0,0.0,1.0,1.0,0.0
P29,T20748,no,yes,no,no,no,no,178.44,0.4098,1,dist:far,0.0,1.0,0.0,0.0,0.0,0.0
P29,T20749,no,no,yes,no,no,yes,7.44,0.9635,1,dist:very_close,0.0,0.0,1.0,0.0,0.0,1.0
P29,T20750,no,yes,yes,no,no,no,4.82,0.9762,1,dist:very_close,0.0,1.0,1.0,0.0,0.0,0.0
P29,T20751,no,yes,no,yes,no,no,10.0,0.9512,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P29,T20752,no,yes,no,no,no,no,409.66,0.006,0,dist:very_far,0.0,1.0,0.0,0.0,0.0,0.0
P29,T20753,no,yes,no,no,no,no,421.67,0.1214,0,dist:very_far,0.0,1.0,0.0,0.0,0.0,0.0
P29,T20754,no,no,no,no,no,no,305.39,0.2172,0,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P29,T20755,no,yes,no,yes,yes,no,9.41,0.954,1,dist:very_close,0.0,1.0,0.0,1.0,1.0,0.0
P29,T20756,no,yes,yes,no,yes,no,1.85,0.9908,1,dist:very_close,0.0,1.0,1.0,0.0,1.0,0.0
P29,T20757,no,yes,no,no,yes,no,23.23,0.8903,0,dist:close,0.0,1.0,0.0,0.0,1.0,0.0
P29,T20758,no,yes,yes,yes,no,no,10.67,0.948,1,dist:close,0.0,1.0,1.0,1.0,0.0,0.0
P29,T20759,no,yes,no,no,no,no,322.99,0.1989,1,dist:very_far,0.0,1.0,0.0,0.0,0.0,0.0
P29,T20760,no,yes,no,yes,no,no,26.73,0.8749,1,dist:close,0.0,1.0,0.0,1.0,0.0,0.0
P29,T20761,no,yes,no,no,yes,no,30.84,0.8571,1,dist:medium,0.0,1.0,0.0,0.0,1.0,0.0
P60,T21708,no,yes,no,no,yes,yes,255.54,0.2787,0,dist:very_far,0.0,1.0,0.0,0.0,1.0,1.0
P60,T21709,yes,no,no,no,yes,yes,13.5,0.9347,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P60,T21710,yes,yes,no,no,yes,no,19.15,0.9087,1,dist:close,1.0,1.0,0.0,0.0,1.0,0.0
P60,T21711,yes,no,no,no,yes,no,19.4,0.9076,1,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P60,T21712,yes,no,no,no,yes,yes,10.08,0.9508,1,dist:close,1.0,0.0,0.0,0.0,1.0,1.0
P60,T21713,no,no,no,no,yes,yes,11.6,0.9436,1,dist:close,0.0,0.0,0.0,0.0,1.0,1.0
P60,T21714,yes,no,no,yes,yes,yes,15.54,0.9252,0,dist:close,1.0,0.0,0.0,1.0,1.0,1.0
P60,T21715,yes,yes,no,no,yes,no,320.98,0.2009,0,dist:very_far,1.0,1.0,0.0,0.0,1.0,0.0
P60,T21716,yes,no,no,no,yes,no,17.25,0.9174,1,dist:close,1.0,0.0,0.0,0.0,1.0,0.0
P60,T21717,no,no,no,no,no,no,307.68,0.2147,1,dist:very_far,0.0,0.0,0.0,0.0,0.0,0.0
P60,T21718,yes,yes,no,no,no,yes,185.74,0.3951,1,dist:far,1.0,1.0,0.0,0.0,0.0,1.0
P60,T21719,yes,no,no,no,yes,yes,4.73,0.9766,1,dist:very_close,1.0,0.0,0.0,0.0,1.0,1.0
