passenger_id,driver_id,time_of_trip,interaction
P20,D15,afternoon,0
P20,D24,night,0
P20,D85,night,1
P20,D57,evening,0
P20,D10,morning,0
P20,D1,evening,0
P20,D11,afternoon,0
P20,D47,morning,0
P20,D51,night,0
P20,D27,morning,0
P20,D14,afternoon,0
P20,D17,morning,0
P20,D68,afternoon,0
P20,D37,morning,0
P20,D58,night,0
P20,D43,afternoon,1
P20,D59,morning,1
P20,D89,evening,1
P20,D38,afternoon,0
P20,D39,night,0
P20,D20,evening,0
P20,D34,morning,0
P20,D13,night,0
P20,D79,morning,0
P20,D69,afternoon,1
P20,D82,evening,0
P21,D37,evening,1
P21,D80,morning,0
P21,D87,morning,0
P21,D63,night,1
P21,D16,night,0
P21,D54,evening,0
P21,D5,evening,0
P21,D11,morning,1
P21,D1,afternoon,0
P21,D62,evening,0
P21,D4,morning,1
P21,D53,night,0
P21,D36,night,0
P21,D20,evening,0
P21,D12,evening,0
P21,D7,night,0
P21,D2,evening,0
P21,D58,night,0
P21,D0,afternoon,1
P21,D40,morning,0
P21,D42,afternoon,0
P21,D19,night,0
P21,D88,evening,0
P21,D3,afternoon,0
P21,D51,evening,0
P21,D57,afternoon,0
P21,D41,night,1
P21,D56,afternoon,0
P21,D38,evening,0
P21,D10,evening,0
P21,D29,night,0
P21,D15,night,0
P21,D74,afternoon,1
P21,D33,evening,1
P21,D34,morning,0
P21,D26,afternoon,0
P21,D27,evening,1
P21,D14,afternoon,0
P21,D22,evening,0
P21,D52,afternoon,0
P21,D69,evening,0
P21,D67,morning,0
P21,D43,evening,1
P21,D44,morning,0
P21,D13,afternoon,0
P21,D18,evening,0
P21,D60,evening,1
P21,D8,night,0
P21,D45,morning,0
P21,D73,afternoon,0
P21,D32,evening,1
P21,D76,evening,0
P21,D70,afternoon,0
P21,D49,afternoon,0
P21,D55,night,0
P21,D83,night,0
P21,D24,morning,0
P21,D17,afternoon,0
P21,D64,afternoon,0
P21,D25,evening,0
P22,D43,evening,0
P22,D72,evening,0
P22,D68,morning,0
P22,D61,evening,0
P22,D54,morning,0
P22,D57,morning,0
P22,D15,morning,0
P22,D21,evening,0
P22,D27,afternoon,0
P22,D35,evening,0
P22,D71,night,0
P22,D20,night,0
P22,D23,evening,0
P22,D87,night,0
P22,D73,morning,0
P22,D65,morning,0
P22,D88,night,0
P22,D80,afternoon,0
P22,D69,evening,0
P22,D45,evening,0
P22,D33,night,1
P22,D48,morning,0
P22,D89,evening,1
P22,D42,morning,1
P22,D58,morning,0
P22,D79,night,0
P22,D52,night,0
P22,D22,afternoon,0
P22,D50,morning,1
P22,D64,evening,0
P22,D13,night,0
P22,D2,night,0
P22,D36,night,0
P22,D76,morning,0
P22,D83,morning,1
P22,D31,evening,0
P22,D28,night,0
P22,D34,afternoon,0
P22,D38,evening,1
P22,D55,afternoon,0
P22,D9,afternoon,0
P22,D59,night,1
P22,D4,morning,1
P22,D12,evening,0
P22,D66,afternoon,0
P22,D32,night,0
P22,D5,afternoon,0
P22,D10,morning,0
P22,D24,night,0
P22,D1,evening,1
P22,D75,afternoon,1
P22,D26,night,0
P22,D74,morning,0
P22,D18,evening,0
P22,D8,morning,0
P22,D51,afternoon,0
P22,D16,evening,0
P22,D78,morning,0
P22,D3,night,0
P22,D62,afternoon,1
P23,D69,afternoon,0
P23,D75,night,0
P23,D71,morning,0
P23,D70,night,0
P23,D11,morning,0
P23,D23,night,0
P23,D87,evening,0
P23,D57,morning,0
P23,D78,night,0
P23,D42,morning,0
P23,D39,night,0
P23,D45,evening,0
P23,D43,evening,0
P23,D17,evening,0
P23,D56,evening,0
P23,D35,night,0
P23,D67,morning,0
P23,D86,evening,0
P23,D20,afternoon,0
P23,D0,evening,0
P23,D44,evening,0
P23,D26,morning,0
P23,D79,afternoon,0
P23,D81,morning,0
P23,D76,morning,0
P23,D74,night,0
P23,D72,evening,0
P23,D64,afternoon,0
P23,D8,morning,0
P23,D5,morning,0
P23,D46,afternoon,0
P23,D61,night,0
P23,D7,morning,0
P23,D48,night,0
P23,D50,night,0
P23,D16,afternoon,0
P23,D19,morning,0
P23,D33,afternoon,0
P23,D30,morning,0
P23,D59,evening,0
P23,D73,afternoon,0
P23,D41,morning,0
P23,D84,afternoon,0
P23,D49,morning,0
P23,D51,afternoon,0
P23,D65,evening,0
P23,D28,morning,0
P23,D22,afternoon,0
P23,D82,afternoon,0
P23,D40,evening,1
P23,D6,morning,0
P23,D12,afternoon,0
P23,D55,night,0
P23,D15,evening,0
P23,D58,evening,0
P23,D21,evening,0
P23,D47,evening,0
P23,D83,afternoon,0
P23,D60,afternoon,0
P23,D31,evening,0
P24,D23,evening,0
P24,D35,morning,1
P24,D85,morning,1
P24,D11,morning,0
P24,D81,morning,0
P24,D54,night,0
P24,D86,afternoon,0
P24,D39,evening,1
P24,D84,evening,0
P24,D88,afternoon,0
P24,D29,morning,0
P24,D22,night,0
P24,D47,afternoon,0
P24,D73,evening,0
P24,D36,night,0
P24,D56,evening,0
P24,D14,morning,1
P24,D21,morning,0
P24,D42,evening,0
P24,D25,morning,0
P24,D33,afternoon,0
P24,D30,morning,0
P24,D44,evening,0
P24,D3,afternoon,0
P24,D1,afternoon,0
P24,D69,night,0
P24,D72,afternoon,0
P24,D67,afternoon,0
P24,D61,night,0
P24,D17,afternoon,0
P24,D43,morning,1
P24,D57,evening,0
P24,D10,night,0
P24,D83,evening,0
P24,D31,evening,0
P24,D66,night,0
P24,D82,night,0
P24,D50,night,0
P24,D20,afternoon,1
P24,D46,morning,0
P24,D26,morning,0
P24,D55,evening,1
P24,D15,evening,0
P24,D45,evening,0
P24,D53,night,0
P24,D19,night,0
P24,D64,night,0
P24,D27,night,0
P24,D34,night,0
P24,D13,evening,0
P24,D7,morning,0
P24,D75,afternoon,0
P24,D71,afternoon,0
P24,D49,night,0
P24,D52,night,0
P24,D37,night,0
P24,D24,afternoon,0
P24,D89,afternoon,0
P24,D4,evening,1
P24,D65,night,0
P25,D81,morning,0
P25,D28,afternoon,0
P25,D54,evening,0
P25,D14,evening,0
P25,D20,morning,0
P25,D7,night,0
P25,D61,afternoon,0
P25,D86,night,0
P25,D32,morning,0
P25,D87,afternoon,0
P25,D27,evening,0
P25,D8,morning,0
P25,D9,morning,0
P25,D40,afternoon,0
P25,D10,morning,0
P25,D36,evening,0
P25,D63,morning,0
P25,D29,night,0
P25,D4,night,1
P25,D5,morning,0
P25,D57,night,0
P25,D31,morning,1
P25,D68,night,0
P25,D11,morning,0
P25,D33,afternoon,0
P25,D77,evening,0
P25,D73,morning,0
P25,D64,night,1
P25,D79,afternoon,0
P25,D75,evening,0
P25,D74,night,0
P25,D26,morning,0
P25,D67,morning,0
P25,D43,afternoon,0
P25,D51,afternoon,1
P25,D37,night,0
P25,D23,night,0
P25,D12,morning,0
P25,D56,afternoon,0
P25,D47,night,0
P25,D6,afternoon,0
P25,D70,evening,0
P25,D35,evening,0
P25,D19,evening,0
P25,D0,afternoon,0
P25,D48,night,0
P25,D42,evening,0
P25,D41,afternoon,0
P25,D39,evening,0
P25,D49,night,0
P25,D60,evening,0
P25,D88,night,0
P25,D50,evening,1
P25,D3,morning,0
P25,D66,evening,0
P25,D58,afternoon,0
P25,D82,afternoon,0
P25,D59,evening,0
P25,D2,morning,0
P25,D72,morning,0
P26,D24,morning,0
P26,D32,night,1
P26,D59,afternoon,1
P26,D71,afternoon,0
P26,D60,night,0
P26,D25,evening,0
P26,D22,morning,0
P26,D62,evening,0
P26,D83,afternoon,1
P26,D48,night,0
P26,D37,evening,1
P26,D87,afternoon,0
P26,D35,afternoon,1
P26,D5,afternoon,0
P26,D13,evening,0
P26,D67,night,0
P26,D76,evening,0
P26,D82,evening,0
P26,D63,afternoon,0
P26,D31,morning,1
P26,D47,morning,0
P26,D0,evening,0
P26,D17,afternoon,0
P26,D46,evening,0
P26,D77,night,0
P26,D6,evening,0
P26,D18,afternoon,0
P26,D84,afternoon,0
P26,D19,morning,0
P26,D36,morning,0
P26,D55,night,0
P26,D61,afternoon,0
P26,D8,morning,0
P26,D74,evening,0
P26,D65,evening,0
P26,D56,morning,0
P26,D16,evening,0
P26,D27,evening,1
P26,D73,night,0
P26,D1,evening,0
P26,D78,morning,0
P26,D53,night,0
P26,D3,evening,0
P26,D23,afternoon,0
P26,D30,night,0
P26,D88,evening,1
P26,D11,night,0
P26,D54,night,0
P26,D10,afternoon,1
P26,D64,night,0
P26,D81,evening,1
P26,D79,night,0
P26,D2,morning,0
P26,D20,morning,1
P26,D80,afternoon,0
P26,D34,morning,0
P26,D86,afternoon,0
P26,D44,morning,0
P26,D41,morning,0
P26,D39,night,0
P27,D19,evening,1
P27,D7,afternoon,0
P27,D79,morning,0
P27,D35,evening,0
P27,D38,night,1
P27,D26,night,0
P27,D61,night,0
P27,D52,morning,0
P27,D69,night,0
P27,D28,afternoon,0
P27,D77,afternoon,0
P27,D10,night,0
P27,D81,evening,1
P27,D47,evening,0
P27,D1,morning,1
P27,D57,evening,0
P27,D27,evening,1
P27,D80,evening,0
P27,D22,evening,0
P27,D72,morning,0
P27,D62,night,1
P27,D16,morning,0
P27,D29,evening,0
P27,D60,night,0
P27,D37,afternoon,0
P27,D49,morning,1
P27,D40,night,1
P27,D20,morning,1
P27,D33,night,1
P27,D86,evening,0
P27,D64,night,0
P27,D31,afternoon,1
P27,D46,afternoon,0
P27,D76,afternoon,0
P27,D74,evening,0
P27,D2,evening,0
P27,D65,morning,0
P27,D55,night,0
P27,D17,evening,0
P27,D73,morning,0
P27,D0,morning,0
P27,D54,morning,0
P27,D58,evening,0
P27,D21,afternoon,0
P27,D18,evening,0
P27,D71,morning,0
P27,D78,night,0
P27,D6,morning,0
P27,D4,afternoon,0
P27,D14,morning,1
P27,D75,morning,1
P27,D30,night,0
P27,D44,evening,0
P27,D11,morning,0
P27,D59,afternoon,1
P27,D13,evening,0
P27,D70,night,0
P27,D39,night,0
P27,D25,night,0
P27,D42,morning,1
P28,D65,night,0
P28,D0,night,0
P28,D72,morning,0
P28,D70,afternoon,0
P28,D43,morning,0
P28,D29,night,1
P28,D68,morning,0
P28,D56,morning,1
P28,D63,morning,0
P28,D62,evening,0
P28,D59,afternoon,0
P28,D33,evening,1
P28,D39,night,0
P28,D60,night,0
P28,D31,night,0
P28,D64,morning,0
P28,D10,night,0
P28,D1,morning,0
P28,D76,afternoon,0
P28,D6,morning,0
P28,D15,night,0
P28,D84,morning,0
P28,D23,night,0
P28,D9,morning,0
P28,D49,afternoon,0
P28,D75,night,0
P28,D51,evening,0
P28,D4,morning,0
P28,D42,evening,0
P28,D38,night,0
P28,D87,night,0
P28,D66,night,0
P28,D44,morning,0
P28,D3,afternoon,0
P28,D18,morning,0
P28,D46,evening,0
P28,D8,evening,1
P28,D22,morning,0
P28,D13,morning,1
P28,D14,afternoon,0
P28,D69,night,0
P28,D57,night,0
P28,D54,morning,0
P28,D19,evening,0
P28,D17,morning,0
P28,D32,evening,0
P28,D53,afternoon,0
P28,D36,night,0
P28,D55,afternoon,0
P28,D88,evening,0
P28,D28,morning,0
P28,D26,morning,0
P28,D58,afternoon,0
P28,D83,evening,0
P28,D74,evening,0
P28,D40,morning,0
P28,D85,morning,0
P28,D12,afternoon,0
P28,D89,night,0
P28,D30,night,0
P29,D63,evening,0
P29,D0,morning,0
P29,D2,night,0
P29,D29,afternoon,0
P29,D61,evening,0
P29,D8,afternoon,0
P29,D59,evening,0
P29,D64,night,0
P29,D85,afternoon,0
P29,D77,evening,0
P29,D40,morning,1
P29,D55,night,0
P29,D89,evening,0
P29,D58,afternoon,0
P29,D25,morning,0
P29,D54,night,0
P29,D23,morning,0
P29,D26,morning,0
P29,D45,night,0
P29,D81,afternoon,0
P29,D56,morning,0
P29,D70,night,0
P29,D84,afternoon,0
P29,D82,afternoon,0
P29,D49,morning,0
P29,D78,morning,0
P29,D4,evening,0
P29,D87,night,0
P29,D53,night,0
P29,D34,evening,0
P29,D27,afternoon,0
P29,D13,night,0
P29,D39,evening,0
P29,D31,night,0
P29,D33,night,0
P29,D41,evening,0
P29,D52,afternoon,0
P29,D5,night,0
P29,D18,afternoon,0
P29,D9,afternoon,0
P29,D30,evening,0
P29,D1,morning,0
P29,D19,night,0
P29,D7,evening,0
P29,D3,evening,0
P29,D67,morning,0
P29,D46,night,0
P29,D48,afternoon,0
P29,D28,evening,0
P29,D17,morning,0
P29,D35,afternoon,0
P29,D51,morning,0
P29,D86,morning,0
P29,D43,afternoon,0
P29,D24,afternoon,0
P29,D44,morning,0
P29,D75,afternoon,0
P29,D22,morning,0
P29,D88,morning,0
P29,D14,evening,0
P30,D10,night,0
P30,D71,morning,0
P30,D2,afternoon,0
P30,D1,morning,0
P30,D23,morning,0
P30,D11,afternoon,0
P30,D8,morning,0
P30,D44,afternoon,0
P30,D32,afternoon,0
P30,D54,afternoon,0
P30,D39,afternoon,0
P30,D72,evening,0
P30,D34,afternoon,0
P30,D7,morning,0
P30,D41,morning,0
P30,D50,evening,1
P30,D83,evening,1
P30,D6,morning,0
P30,D88,morning,0
P30,D18,morning,0
P30,D3,afternoon,0
P30,D42,afternoon,0
P30,D77,night,0
P30,D47,night,0
P30,D0,night,0
P30,D53,night,0
P30,D84,morning,0
P30,D19,afternoon,0
P30,D58,afternoon,0
P30,D60,night,0
P30,D49,night,0
P30,D61,night,0
P30,D82,night,0
P30,D70,afternoon,0
P30,D37,afternoon,0
P30,D76,night,0
P30,D20,afternoon,1
P30,D22,evening,0
P30,D14,evening,0
P30,D66,afternoon,0
P30,D12,afternoon,0
P30,D24,afternoon,0
P30,D48,night,0
P30,D63,evening,0
P30,D29,afternoon,0
P30,D81,evening,1
P30,D68,morning,0
P30,D28,evening,1
P30,D33,morning,0
P30,D79,morning,0
P30,D38,evening,0
P30,D65,afternoon,0
P30,D57,morning,0
P30,D86,morning,0
P30,D35,night,0
P30,D30,evening,0
P30,D36,afternoon,0
P30,D45,evening,0
P30,D51,evening,0
P30,D80,night,0
P31,D25,evening,0
P31,D18,afternoon,0
P31,D81,afternoon,0
P31,D86,evening,0
P31,D1,evening,0
P31,D50,afternoon,1
P31,D52,afternoon,0
P31,D24,night,0
P31,D46,evening,0
P31,D42,evening,0
P31,D15,night,0
P31,D64,morning,0
P31,D12,morning,0
P31,D79,evening,0
P31,D82,evening,0
P31,D41,evening,0
P31,D14,evening,0
P31,D32,night,0
P31,D9,night,1
P31,D72,evening,0
P31,D7,night,0
P31,D83,afternoon,0
P31,D48,morning,0
P31,D3,evening,0
P31,D19,night,0
P31,D65,evening,0
P31,D78,morning,0
P31,D26,night,0
P31,D53,afternoon,0
P31,D47,afternoon,0
P31,D44,afternoon,0
P31,D87,evening,0
P31,D74,morning,0
P31,D31,evening,0
P31,D0,night,0
P31,D38,night,0
P31,D80,morning,0
P31,D62,morning,0
P31,D16,night,0
P31,D21,morning,1
P31,D5,evening,1
P31,D43,evening,0
P31,D17,morning,0
P31,D59,morning,0
P31,D2,evening,0
P31,D85,morning,0
P31,D68,night,0
P31,D30,morning,0
P31,D54,night,0
P31,D58,night,0
P31,D36,morning,0
P31,D45,evening,0
P31,D35,evening,0
P31,D33,afternoon,0
P31,D89,evening,1
P31,D76,morning,0
P31,D27,morning,0
P31,D8,night,0
P31,D22,evening,1
P31,D13,night,1
P32,D46,night,0
P32,D9,afternoon,0
P32,D85,morning,1
P32,D39,evening,1
P32,D47,evening,0
P32,D41,evening,0
P32,D6,night,0
P32,D45,morning,0
P32,D48,afternoon,0
P32,D32,morning,0
P32,D18,evening,0
P32,D75,evening,0
P32,D15,morning,1
P32,D57,morning,0
P32,D38,night,0
P32,D25,morning,0
P32,D16,evening,0
P32,D11,night,0
P32,D88,morning,0
P32,D0,afternoon,0
P32,D60,morning,0
P32,D70,afternoon,0
P32,D30,evening,1
P32,D42,night,0
P32,D81,night,1
P32,D21,night,0
P32,D5,afternoon,0
P32,D36,afternoon,0
P32,D82,afternoon,0
P32,D12,afternoon,0
P32,D89,evening,1
P32,D62,morning,1
P32,D71,evening,0
P32,D50,morning,1
P32,D76,afternoon,0
P32,D56,afternoon,0
P32,D72,evening,0
P32,D4,night,1
P32,D1,evening,0
P32,D68,evening,0
P32,D23,morning,0
P32,D74,evening,0
P32,D86,afternoon,0
P32,D27,evening,1
P32,D31,night,1
P32,D20,morning,1
P32,D78,evening,1
P32,D73,night,0
P32,D80,afternoon,0
P32,D83,afternoon,1
P32,D40,afternoon,0
P32,D19,afternoon,1
P32,D87,morning,0
P32,D26,afternoon,1
P32,D29,afternoon,0
P32,D59,afternoon,1
P32,D17,afternoon,0
P32,D24,evening,0
P32,D37,morning,0
P32,D28,afternoon,0
P33,D44,afternoon,0
P33,D1,morning,0
P33,D69,afternoon,0
P33,D83,night,0
P33,D25,night,0
P33,D10,evening,0
P33,D89,evening,0
P33,D21,evening,1
P33,D51,morning,0
P33,D77,night,0
P33,D70,morning,0
P33,D50,evening,1
P33,D38,morning,0
P33,D74,evening,0
P33,D73,afternoon,0
P33,D15,morning,0
P33,D37,morning,0
P33,D12,morning,0
P33,D31,morning,0
P33,D53,evening,0
P33,D32,morning,0
P33,D87,morning,0
P33,D49,morning,0
P33,D40,afternoon,0
P33,D30,morning,0
P33,D67,night,0
P33,D36,night,0
P33,D66,afternoon,0
P33,D20,morning,0
P33,D71,afternoon,0
P33,D84,night,1
P33,D0,afternoon,0
P33,D3,night,0
P33,D54,night,0
P33,D46,night,0
P33,D16,night,0
P33,D56,morning,1
P33,D39,afternoon,0
P33,D34,night,0
P33,D79,morning,0
P33,D62,evening,0
P33,D29,night,1
P33,D55,morning,0
P33,D65,evening,0
P33,D43,morning,0
P33,D19,afternoon,0
P33,D76,night,0
P33,D4,morning,0
P33,D86,afternoon,0
P33,D17,night,0
P33,D22,afternoon,0
P33,D45,night,0
P33,D80,morning,0
P33,D18,night,0
P33,D8,night,0
P33,D23,afternoon,0
P33,D35,morning,1
P33,D5,night,0
P33,D33,morning,0
P33,D58,night,0
P34,D24,evening,0
P34,D81,morning,0
P34,D8,night,0
P34,D5,evening,0
P34,D17,morning,0
P34,D89,afternoon,0
P34,D18,evening,0
P34,D34,afternoon,0
P34,D53,night,0
P34,D73,morning,0
P34,D1,night,0
P34,D46,morning,0
P34,D58,morning,0
P34,D30,evening,0
P34,D40,night,1
P34,D2,afternoon,0
P34,D77,night,0
P34,D87,afternoon,0
P34,D32,evening,0
P34,D60,morning,0
P34,D33,morning,0
P34,D31,morning,0
P34,D68,morning,0
P34,D39,evening,0
P34,D59,afternoon,0
P34,D38,evening,0
P34,D11,morning,0
P34,D28,evening,0
P34,D69,morning,0
P34,D63,evening,0
P34,D80,evening,0
P34,D22,morning,0
P34,D9,evening,0
P34,D25,morning,0
P34,D19,morning,0
P34,D29,evening,0
P34,D66,morning,0
P34,D42,evening,0
P34,D76,afternoon,0
P34,D79,morning,0
P34,D16,morning,0
P34,D43,night,0
P34,D82,night,0
P34,D47,afternoon,0
P34,D71,night,0
P34,D20,evening,0
P34,D49,morning,0
P34,D21,morning,0
P34,D52,night,0
P34,D84,evening,0
P34,D56,night,0
P34,D75,evening,0
P34,D54,morning,0
P34,D14,morning,0
P34,D10,evening,0
P34,D57,night,0
P34,D35,morning,1
P34,D85,night,1
P34,D70,evening,0
P34,D61,night,0
P35,D56,evening,0
P35,D17,afternoon,0
P35,D71,night,0
P35,D67,evening,0
P35,D9,night,1
P35,D30,evening,0
P35,D0,evening,0
P35,D85,night,0
P35,D75,night,0
P35,D15,morning,0
P35,D60,evening,0
P35,D84,morning,0
P35,D66,afternoon,0
P35,D18,morning,0
P35,D33,evening,1
P35,D87,night,0
P35,D36,evening,0
P35,D59,evening,0
P35,D74,night,0
P35,D43,afternoon,0
P35,D68,night,0
P35,D12,evening,0
P35,D79,morning,0
P35,D69,night,0
P35,D42,afternoon,0
P35,D58,night,0
P35,D70,evening,0
P35,D61,night,0
P35,D27,night,0
P35,D3,evening,0
P35,D65,afternoon,0
P35,D41,night,1
P35,D47,evening,1
P35,D7,afternoon,0
P35,D11,morning,0
P35,D62,evening,0
P35,D25,afternoon,0
P35,D8,evening,1
P35,D21,morning,1
P35,D20,night,0
P35,D53,morning,0
P35,D22,night,1
P35,D77,afternoon,0
P35,D31,morning,0
P35,D37,afternoon,0
P35,D44,afternoon,0
P35,D52,evening,0
P35,D24,evening,0
P35,D4,afternoon,0
P35,D55,night,0
P35,D45,morning,0
P35,D46,evening,0
P35,D5,morning,0
P35,D2,night,0
P35,D72,evening,0
P35,D38,night,0
P35,D26,night,0
P35,D40,night,0
P35,D51,morning,0
P35,D76,night,0
P36,D46,night,0
P36,D79,night,0
P36,D30,night,0
P36,D0,evening,0
P36,D86,night,0
P36,D77,evening,0
P36,D29,morning,0
P36,D18,night,0
P36,D75,night,0
P36,D37,morning,0
P36,D61,morning,0
P36,D54,afternoon,0
P36,D67,afternoon,0
P36,D19,afternoon,0
P36,D53,morning,0
P36,D45,evening,0
P36,D16,morning,0
P36,D74,night,0
P36,D70,evening,0
P36,D57,night,0
P36,D5,evening,0
P36,D66,afternoon,0
P36,D89,night,0
P36,D12,morning,0
P36,D56,night,0
P36,D88,night,0
P36,D34,afternoon,0
P36,D49,evening,0
P36,D1,morning,0
P36,D60,evening,0
P36,D69,afternoon,0
P36,D80,morning,0
P36,D76,night,0
P36,D23,morning,0
P36,D20,morning,0
P36,D27,morning,0
P36,D72,afternoon,0
P36,D10,evening,0
P36,D63,evening,0
P36,D3,evening,0
P36,D24,afternoon,1
P36,D26,evening,0
P36,D43,afternoon,0
P36,D71,afternoon,0
P36,D13,morning,0
P36,D50,morning,1
P36,D62,morning,0
P36,D44,night,0
P36,D83,night,0
P36,D81,evening,0
P36,D58,night,0
P36,D2,morning,0
P36,D31,evening,0
P36,D32,afternoon,0
P36,D42,night,0
P36,D8,night,0
P36,D85,evening,0
P36,D64,morning,0
P36,D78,afternoon,0
P36,D87,night,0
P37,D22,night,1
P37,D71,night,0
P37,D32,morning,0
P37,D80,afternoon,0
P37,D18,evening,0
P37,D10,evening,0
P37,D5,afternoon,0
P37,D25,afternoon,0
P37,D70,afternoon,0
P37,D87,night,0
P37,D58,morning,0
P37,D55,night,0
P37,D1,morning,0
P37,D15,evening,0
P37,D14,afternoon,0
P37,D60,night,0
P37,D84,morning,0
P37,D33,night,1
P37,D73,evening,1
P37,D11,night,0
P37,D49,afternoon,0
P37,D54,afternoon,0
P37,D52,morning,0
P37,D13,night,0
P37,D21,night,0
P37,D30,night,1
P37,D65,morning,0
P37,D35,night,0
P37,D23,morning,0
P37,D59,morning,1
P37,D53,afternoon,0
P37,D4,morning,0
P37,D42,night,0
P37,D2,evening,0
P37,D86,evening,0
P37,D40,afternoon,0
P37,D37,afternoon,0
P37,D48,night,0
P37,D76,afternoon,0
P37,D68,afternoon,0
P37,D61,morning,0
P37,D78,evening,0
P37,D19,evening,0
P37,D88,evening,1
P37,D44,night,0
P37,D38,night,0
P37,D43,morning,1
P37,D34,afternoon,0
P37,D29,morning,0
P37,D81,morning,0
P37,D28,morning,0
P37,D69,afternoon,1
P37,D45,evening,0
P37,D72,afternoon,0
P37,D3,evening,0
P37,D16,evening,0
P37,D89,morning,0
P37,D36,night,0
P37,D17,evening,0
P37,D75,afternoon,0
P38,D47,afternoon,0
P38,D55,afternoon,0
P38,D23,afternoon,0
P38,D81,afternoon,0
P38,D9,evening,0
P38,D74,afternoon,0
P38,D10,night,0
P38,D54,night,0
P38,D67,afternoon,0
P38,D17,afternoon,0
P38,D77,night,0
P38,D42,night,0
P38,D58,evening,0
P38,D34,afternoon,0
P38,D61,evening,0
P38,D41,night,1
P38,D76,afternoon,0
P38,D39,night,0
P38,D33,night,1
P38,D25,morning,0
P38,D80,morning,0
P38,D26,afternoon,0
P38,D16,night,0
P38,D4,night,0
P38,D56,morning,1
P38,D1,afternoon,0
P38,D65,night,0
P38,D78,evening,0
P38,D19,night,0
P38,D40,night,1
P38,D15,morning,1
P38,D51,afternoon,0
P38,D2,evening,0
P38,D83,night,0
P38,D79,evening,0
P38,D62,afternoon,0
P38,D46,evening,0
P38,D37,evening,0
P38,D11,afternoon,0
P38,D29,afternoon,0
P38,D38,night,0
P38,D7,afternoon,0
P38,D86,afternoon,0
P38,D18,evening,0
P38,D57,night,0
P38,D52,morning,0
P38,D6,evening,1
P38,D44,evening,0
P38,D53,morning,0
P38,D72,morning,0
P38,D73,afternoon,0
P38,D35,afternoon,1
P38,D22,morning,0
P38,D71,evening,0
P38,D48,evening,0
P38,D84,evening,0
P38,D30,evening,1
P38,D82,morning,0
P38,D64,night,0
P38,D36,afternoon,0
P39,D79,evening,0
P39,D30,evening,0
P39,D35,evening,0
P39,D89,evening,0
P39,D65,afternoon,0
P39,D12,night,0
P39,D59,afternoon,0
P39,D68,evening,0
P39,D15,evening,0
P39,D17,afternoon,0
P39,D69,morning,0
P39,D8,evening,0
P39,D66,afternoon,0
P39,D53,night,0
P39,D67,night,0
P39,D32,evening,0
P39,D10,evening,0
P39,D46,afternoon,0
P39,D5,afternoon,0
P39,D80,night,0
P39,D43,afternoon,0
P39,D21,evening,0
P39,D34,afternoon,0
P39,D20,evening,0
P39,D86,evening,0
P39,D83,afternoon,0
P39,D52,evening,0
P39,D38,afternoon,0
P39,D24,afternoon,0
P39,D25,evening,0
P39,D16,night,0
P39,D76,morning,0
P39,D85,evening,0
P39,D57,morning,0
P39,D26,night,0
P39,D49,night,0
P39,D18,evening,0
P39,D84,morning,0
P39,D75,night,0
P39,D74,morning,0
P39,D45,afternoon,0
P39,D2,evening,0
P39,D27,night,0
P39,D82,evening,0
P39,D14,evening,0
P39,D77,evening,0
P39,D54,morning,0
P39,D36,night,0
P39,D78,evening,0
P39,D9,morning,0
P39,D31,morning,0
P39,D50,afternoon,1
P39,D72,evening,0
P39,D3,afternoon,0
P39,D0,night,0
P39,D19,afternoon,0
P39,D48,evening,0
P39,D37,morning,0
P39,D87,morning,0
P39,D23,night,0
P40,D67,morning,0
P40,D47,night,1
P40,D14,morning,0
P40,D17,morning,0
P40,D5,night,0
P40,D70,evening,0
P40,D65,evening,0
P40,D28,night,0
P40,D53,night,0
P40,D29,evening,0
